Timestamp,Email Address,What is your gender?,What gender are you attracted to?,Are you an introvert or extrovert?,What's your ideal first date?,What type of sense of humor attracts you most?,Which hobby would you love to share with your partner?,Do you think communication is important?,What kind of lifestyle matches yours?,What’s your take on PDA (Public Displays of Affection)?,What kind of music speaks to your soul?,How do you show love to your partner?,"If you could cook dinner for someone, what would you cook?",How do you handle leadership roles?,How do you express your needs and opinions?,How do you handle stressful situations?,How do you collaborate in group projects?,How motivated are you to achieve your goals?,"When you have a project due, how do you approach it?",How do you typically spend your free time?,How do you feel in large social gatherings?,How do you respond to someone needing help?,How often do you feel anxious or stressed?,Column 24
04/20/2025 07:50:00,user25@test.com,2,3,1,3,4,4,2,2,2,3,1,1,2,3,1,2,3,3,1,1,2,3
03/25/2025 10:50:00,user26@test.com,3,8,2,2,2,1,1,4,4,4,3,2,1,4,3,1,1,4,2,1,2,4
07/20/2025 17:00:00,user27@test.com,3,7,1,4,4,1,3,1,2,1,2,4,3,4,3,3,4,1,4,2,4,4
08/07/2025 03:10:00,user28@test.com,2,4,1,4,1,2,3,4,1,1,3,4,4,3,3,2,1,3,3,3,4,1
05/08/2025 01:31:00,user29@test.com,3,3,1,4,3,3,1,1,4,2,2,4,2,4,3,2,2,2,4,2,2,3
08/18/2025 01:32:00,user30@test.com,3,1,1,3,1,3,4,1,3,1,3,2,4,3,3,3,4,3,4,2,1,3
07/07/2025 09:48:00,user31@test.com,1,4,1,1,3,3,4,1,4,3,2,4,1,3,3,2,4,2,4,3,1,2
04/09/2025 15:28:00,user32@test.com,3,1,2,1,1,1,2,2,3,2,4,3,4,4,4,1,1,2,3,2,2,1
12/17/2025 18:00:00,user33@test.com,3,7,2,1,2,3,4,1,1,2,2,1,4,4,3,3,1,2,3,3,4,2
03/11/2025 19:45:00,user34@test.com,2,8,1,2,1,4,2,1,1,1,2,1,1,4,2,4,3,2,2,2,2,3
10/01/2025 22:35:00,user35@test.com,2,1,2,4,1,3,2,2,1,4,1,1,1,1,2,1,1,2,4,3,2,1
06/12/2025 20:33:00,user36@test.com,3,2,1,2,1,3,1,3,4,4,1,4,3,3,1,1,3,1,1,3,2,1
05/01/2025 14:05:00,user37@test.com,1,1,2,1,1,1,3,4,3,2,1,4,1,4,3,4,1,1,4,1,3,2
11/23/2025 15:39:00,user38@test.com,3,8,2,2,1,4,1,2,2,3,2,3,3,3,1,2,2,2,1,3,1,3
04/24/2025 05:46:00,user39@test.com,3,5,2,3,1,4,3,1,2,2,1,4,3,1,3,4,4,1,4,1,1,4
05/23/2025 12:57:00,user40@test.com,2,6,2,1,1,1,1,2,2,2,3,2,2,2,2,3,1,4,2,2,1,1
03/21/2025 01:01:00,user41@test.com,1,6,2,4,3,3,1,2,1,1,2,1,1,4,3,1,4,3,4,1,1,2
08/12/2025 15:42:00,user42@test.com,1,1,2,1,3,2,1,1,2,1,2,3,4,1,4,2,2,3,4,4,3,4
11/23/2025 15:35:00,user43@test.com,2,7,2,2,2,3,1,3,3,4,4,4,1,3,1,3,1,1,3,2,1,3
09/07/2025 21:28:00,user44@test.com,2,5,1,1,2,3,1,4,4,3,2,4,3,1,3,1,1,4,4,2,3,1
02/15/2025 16:43:00,user45@test.com,1,5,2,2,2,4,3,2,1,2,4,2,1,2,1,1,1,4,2,2,2,4
05/10/2025 14:24:00,user46@test.com,1,6,2,1,4,3,3,4,2,1,1,3,3,2,2,1,3,2,4,1,2,4
04/28/2025 14:18:00,user47@test.com,3,1,2,1,4,3,3,2,2,2,4,3,4,1,4,3,2,3,3,1,3,2
11/08/2025 11:12:00,user48@test.com,1,5,1,4,1,2,4,4,3,2,2,3,2,2,2,4,4,4,3,4,3,4
09/25/2025 10:42:00,user49@test.com,2,6,2,1,2,3,3,4,4,2,3,3,4,1,2,1,4,1,2,1,4,3
03/25/2025 02:24:00,user50@test.com,3,5,1,3,1,4,3,1,1,3,3,2,2,2,3,4,3,3,1,3,4,4
10/01/2025 16:24:00,user51@test.com,1,1,2,3,1,1,4,1,3,3,4,1,2,3,1,4,3,4,1,1,2,3
08/30/2025 22:11:00,user52@test.com,2,7,1,1,2,4,4,3,1,1,4,2,3,2,4,1,3,3,2,1,3,1
10/22/2025 11:10:00,user53@test.com,3,3,1,2,3,1,1,2,3,4,4,1,2,2,3,2,1,4,4,2,2,4
11/15/2025 20:13:00,user54@test.com,1,1,2,4,4,3,1,3,2,1,2,4,1,4,1,1,3,3,3,2,3,1
12/02/2025 14:42:00,user55@test.com,1,5,1,2,3,3,3,4,4,4,2,3,4,4,4,1,3,1,3,4,4,3
10/02/2025 17:32:00,user56@test.com,2,1,1,2,3,1,4,2,3,3,1,2,4,2,3,2,2,3,3,3,3,2
04/04/2025 13:57:00,user57@test.com,1,1,2,4,2,3,4,1,2,4,3,2,4,2,3,1,2,4,1,1,3,2
09/26/2025 15:25:00,user58@test.com,3,5,1,1,2,2,4,1,4,3,2,2,1,4,1,3,3,3,2,1,1,1
09/09/2025 03:58:00,user59@test.com,1,7,1,1,3,2,1,2,4,3,3,4,4,2,3,3,2,1,2,2,1,2
10/21/2025 01:57:00,user60@test.com,3,8,2,2,3,3,4,2,1,2,1,4,1,4,1,3,3,2,3,2,4,1
08/13/2025 15:59:00,user61@test.com,3,7,2,3,3,2,2,2,1,2,2,2,3,4,4,1,1,3,4,3,1,1
04/10/2025 04:34:00,user62@test.com,3,1,1,2,3,3,4,4,2,1,2,3,1,4,4,2,4,4,4,1,4,3
02/20/2025 06:12:00,user63@test.com,3,2,1,1,3,1,4,3,3,4,3,3,2,1,3,1,1,2,2,3,2,1
09/05/2025 18:28:00,user64@test.com,3,4,2,3,3,4,3,2,4,2,1,4,4,3,2,2,4,2,4,2,4,3
07/26/2025 08:50:00,user65@test.com,3,1,2,4,4,3,1,2,1,3,4,1,2,1,2,1,4,2,3,2,2,2
06/27/2025 02:44:00,user66@test.com,1,7,2,3,1,4,1,2,2,3,2,3,4,3,1,3,3,4,3,4,2,1
11/10/2025 13:49:00,user67@test.com,3,4,1,4,3,2,3,2,2,3,3,1,4,3,4,2,3,3,3,1,1,2
10/13/2025 00:12:00,user68@test.com,3,1,2,2,2,1,1,1,4,2,1,2,4,3,1,2,2,3,2,4,3,2
05/13/2025 19:36:00,user69@test.com,2,3,1,4,3,3,3,3,4,4,3,1,3,1,4,3,2,2,2,3,1,4
06/04/2025 09:42:00,user70@test.com,1,5,2,3,4,2,2,4,2,4,1,4,2,4,2,4,1,4,4,3,2,4
05/29/2025 09:54:00,user71@test.com,3,4,1,3,3,2,3,2,4,3,3,4,1,1,3,2,2,2,3,1,1,3
10/03/2025 08:30:00,user72@test.com,2,1,1,3,2,2,1,4,4,2,4,4,4,2,3,4,2,2,2,1,4,2
02/16/2025 11:20:00,user73@test.com,1,5,1,1,4,3,1,2,3,2,3,2,1,1,1,3,3,1,3,4,3,4
09/15/2025 06:05:00,user74@test.com,2,8,1,1,2,4,3,1,2,4,4,4,4,1,3,4,1,4,2,4,1,2
01/14/2026 01:41:00,user75@test.com,3,1,2,3,1,3,3,3,3,4,1,1,1,4,3,4,3,4,4,4,2,1
09/09/2025 18:54:00,user76@test.com,2,8,2,2,3,2,3,3,2,3,1,4,4,3,1,1,4,3,4,1,1,1
08/01/2025 00:38:00,user77@test.com,3,8,1,2,3,3,4,4,3,3,1,4,3,3,3,4,4,2,2,4,1,2
05/21/2025 10:22:00,user78@test.com,1,1,1,4,4,4,1,3,1,4,2,2,4,4,2,3,2,4,3,1,3,4
12/11/2025 18:21:00,user79@test.com,1,1,2,1,4,2,3,3,3,3,1,3,1,2,1,1,4,2,3,4,4,2
03/28/2025 06:51:00,user80@test.com,1,5,2,3,3,1,4,3,2,3,2,3,2,1,3,4,2,4,2,4,2,4
06/30/2025 03:37:00,user81@test.com,2,3,2,4,1,3,2,3,2,1,1,2,1,3,2,3,3,4,4,2,3,4
07/10/2025 21:21:00,user82@test.com,2,2,2,3,3,2,4,1,3,1,3,4,4,1,4,2,4,3,2,2,2,2
02/26/2025 03:09:00,user83@test.com,2,1,2,1,2,3,2,4,3,2,1,2,3,1,3,2,1,3,2,2,2,3
07/24/2025 23:39:00,user84@test.com,3,8,2,3,3,2,2,1,1,3,3,4,3,1,3,3,2,3,1,3,4,3
12/24/2025 11:42:00,user85@test.com,1,7,2,1,4,2,2,4,3,3,2,3,3,1,4,1,4,2,3,1,4,1
05/09/2025 01:56:00,user86@test.com,3,3,1,4,2,3,1,1,2,3,4,1,4,4,2,1,3,1,3,4,4,2
07/25/2025 00:07:00,user87@test.com,3,5,2,3,3,4,4,4,4,3,1,1,4,1,2,1,2,4,1,4,4,3
04/03/2025 23:08:00,user88@test.com,1,6,2,1,2,3,1,3,4,4,1,4,2,1,3,2,1,3,4,4,3,2
10/16/2025 09:27:00,user89@test.com,3,2,1,2,1,4,4,1,3,4,3,1,2,4,2,3,1,2,2,4,4,3
12/11/2025 16:54:00,user90@test.com,3,8,1,3,1,1,2,3,3,2,1,3,3,4,3,3,1,1,4,3,1,1
11/26/2025 05:26:00,user91@test.com,1,4,1,2,3,1,4,2,2,1,1,4,1,1,4,2,4,3,4,1,4,4
09/09/2025 16:06:00,user92@test.com,1,5,2,1,2,1,2,3,2,4,3,4,1,2,3,2,1,4,4,2,4,3
01/16/2026 23:18:00,user93@test.com,3,2,2,1,3,1,4,2,3,4,1,1,3,2,1,1,1,1,1,2,2,3
03/31/2025 19:01:00,user94@test.com,1,4,2,2,3,3,1,1,1,4,3,3,4,3,4,2,2,4,2,2,4,4
02/16/2025 23:21:00,user95@test.com,3,7,2,1,3,1,1,3,2,4,2,3,2,2,2,1,2,3,3,1,3,4
12/21/2025 03:57:00,user96@test.com,1,2,1,1,4,2,4,1,3,1,3,4,1,1,4,4,1,2,3,2,3,3
07/21/2025 23:00:00,user97@test.com,1,4,1,1,3,3,2,4,2,3,3,1,1,3,3,4,1,1,3,4,3,3
07/16/2025 17:52:00,user98@test.com,1,3,2,2,1,3,3,4,3,2,1,3,4,3,4,4,4,2,4,1,3,1
07/16/2025 21:21:00,user99@test.com,2,4,1,1,4,2,4,1,1,4,1,2,1,3,2,3,2,3,1,3,4,3
12/20/2025 03:16:00,user100@test.com,1,2,1,1,3,3,3,2,2,2,3,4,1,2,4,3,1,1,2,1,1,2
11/02/2025 15:56:00,user101@test.com,2,3,2,4,3,3,2,1,2,4,4,4,4,4,3,1,3,2,2,1,4,2
05/23/2025 05:00:00,user102@test.com,1,2,1,1,2,4,1,4,2,2,3,3,3,2,1,3,2,1,4,3,4,2
04/28/2025 14:57:00,user103@test.com,1,4,2,2,1,2,1,1,3,1,4,2,2,3,2,3,3,3,1,3,3,3
06/24/2025 02:11:00,user104@test.com,3,1,1,1,3,4,2,2,2,3,4,2,1,2,2,1,1,3,4,2,4,2
12/29/2025 13:06:00,user105@test.com,2,6,2,2,1,4,3,4,3,4,3,3,4,4,3,2,4,1,2,2,4,1
05/11/2025 06:00:00,user106@test.com,2,1,1,1,3,1,1,1,3,2,3,4,4,1,3,4,2,3,3,4,1,3
05/05/2025 13:42:00,user107@test.com,2,6,1,2,2,1,2,1,2,4,4,2,1,4,2,2,2,1,1,3,1,3
02/26/2025 09:56:00,user108@test.com,3,2,2,3,4,2,3,4,3,2,3,4,4,4,3,3,1,3,3,3,3,2
11/17/2025 23:41:00,user109@test.com,1,2,2,2,3,2,2,3,3,4,1,2,4,4,2,2,3,4,2,4,1,4
07/25/2025 12:37:00,user110@test.com,2,1,2,2,1,4,1,1,1,2,2,2,3,3,4,4,4,4,4,2,1,3
12/14/2025 20:19:00,user111@test.com,1,4,1,2,4,4,2,1,1,1,2,3,4,1,1,2,1,4,4,2,2,4
07/22/2025 04:14:00,user112@test.com,2,1,2,3,2,1,4,3,1,3,3,1,1,4,4,4,1,3,1,3,3,3
10/28/2025 10:26:00,user113@test.com,1,4,1,4,3,1,2,4,4,4,1,2,1,2,1,1,3,3,1,3,2,4
09/01/2025 03:35:00,user114@test.com,1,5,2,1,4,4,3,3,2,4,2,2,3,2,1,2,3,1,4,1,2,1
04/13/2025 18:18:00,user115@test.com,2,7,1,1,1,1,1,2,3,3,4,1,3,3,3,3,4,1,4,2,2,1
02/05/2025 23:09:00,user116@test.com,2,7,1,2,3,2,2,2,2,3,4,2,3,1,2,3,4,4,4,2,4,1
10/13/2025 23:25:00,user117@test.com,1,3,2,2,1,4,2,2,4,2,3,4,2,2,3,2,1,1,1,2,3,4
01/03/2026 10:48:00,user118@test.com,2,5,2,4,4,1,4,3,2,2,4,4,1,3,4,3,2,2,4,2,3,2
09/06/2025 15:21:00,user119@test.com,3,2,2,3,4,2,4,3,2,1,4,2,2,1,3,2,2,2,3,2,1,4
07/11/2025 04:33:00,user120@test.com,3,4,1,4,1,4,1,2,1,1,4,1,2,4,2,4,4,1,4,3,2,4
04/28/2025 02:57:00,user121@test.com,2,1,2,4,4,3,1,1,1,1,4,4,2,3,2,4,2,1,3,2,1,3
07/07/2025 05:02:00,user122@test.com,2,7,1,1,3,3,3,3,2,2,1,3,3,1,1,4,3,3,2,1,2,1
10/04/2025 04:07:00,user123@test.com,1,7,1,4,1,1,2,1,3,4,3,3,1,3,1,4,3,3,2,4,1,3
04/03/2025 07:20:00,user124@test.com,3,7,1,4,4,1,3,4,2,1,4,4,2,1,2,1,2,3,3,4,4,2
11/12/2025 10:32:00,user125@test.com,3,4,1,3,4,4,2,2,3,3,3,3,3,4,1,1,4,3,2,2,2,4
08/01/2025 12:55:00,user126@test.com,2,3,1,1,3,3,1,1,3,1,1,1,2,3,3,1,4,4,2,2,4,3
08/05/2025 20:15:00,user127@test.com,2,5,2,2,3,3,4,3,3,2,3,3,3,3,4,2,4,3,2,2,4,4
05/29/2025 15:22:00,user128@test.com,1,7,1,2,3,2,4,1,1,4,4,2,3,2,1,2,3,1,4,3,3,3
01/03/2026 18:27:00,user129@test.com,2,7,2,1,1,3,4,3,1,4,3,4,4,4,1,3,3,4,3,1,4,3
04/29/2025 07:52:00,user130@test.com,2,8,1,1,3,2,2,3,1,2,3,2,1,1,4,2,1,1,1,3,2,1
08/13/2025 19:04:00,user131@test.com,3,4,2,2,4,1,3,1,3,4,4,4,2,4,2,4,3,1,1,3,1,1
10/20/2025 17:31:00,user132@test.com,1,6,1,3,4,1,4,4,4,2,1,3,2,1,4,1,2,3,4,3,1,3
02/23/2025 12:50:00,user133@test.com,1,3,2,2,4,4,1,1,3,3,1,2,3,1,2,3,3,2,3,3,3,3
08/03/2025 12:13:00,user134@test.com,2,6,2,2,3,4,1,4,2,1,3,4,1,4,3,4,3,3,2,4,3,2
11/27/2025 19:07:00,user135@test.com,3,1,1,2,4,2,2,3,4,3,3,2,2,1,1,2,1,2,2,3,3,3
09/20/2025 03:35:00,user136@test.com,1,4,2,4,1,1,2,3,1,1,2,1,2,2,1,2,1,1,1,1,2,1
06/09/2025 00:20:00,user137@test.com,1,5,1,1,1,1,1,2,2,1,1,1,1,2,2,3,2,4,1,3,3,4
11/12/2025 04:27:00,user138@test.com,2,6,1,3,2,3,1,3,4,1,1,2,4,2,2,1,1,2,3,1,1,4
08/11/2025 02:29:00,user139@test.com,2,7,1,1,4,4,3,4,1,1,4,4,1,4,4,2,3,1,2,2,4,1
09/12/2025 08:29:00,user140@test.com,1,4,2,4,3,4,2,2,1,4,3,1,3,4,3,1,3,4,2,4,2,2
05/11/2025 23:52:00,user141@test.com,1,8,2,3,3,4,1,3,4,2,1,4,2,1,3,4,3,2,1,3,4,2
07/19/2025 05:34:00,user142@test.com,1,3,2,1,3,4,4,3,3,1,1,3,3,2,4,2,4,4,1,3,1,1
08/28/2025 14:52:00,user143@test.com,1,1,2,1,3,2,1,3,1,4,2,1,3,1,2,3,3,2,2,1,3,2
03/05/2025 03:32:00,user144@test.com,2,6,1,2,2,2,4,2,1,1,4,1,1,1,2,3,2,1,3,2,4,4
05/22/2025 19:30:00,user145@test.com,2,6,1,2,2,3,1,3,1,2,2,2,2,2,2,4,3,4,4,1,1,3
08/15/2025 05:53:00,user146@test.com,3,7,2,3,3,4,4,3,2,4,3,1,4,1,4,4,1,3,3,4,2,2
09/02/2025 10:45:00,user147@test.com,3,2,2,3,2,4,3,2,2,2,2,2,2,4,1,3,1,4,4,3,3,3
03/02/2025 03:19:00,user148@test.com,2,6,1,4,4,2,4,1,2,1,1,4,4,1,2,2,1,2,2,2,1,4
05/08/2025 03:26:00,user149@test.com,1,2,2,3,2,2,1,3,3,1,1,2,4,3,4,3,1,4,3,4,3,2
06/16/2025 11:29:00,user150@test.com,3,2,2,1,4,2,4,1,3,3,2,3,4,1,3,2,2,2,3,3,2,3
11/19/2025 02:40:00,user151@test.com,3,2,2,3,2,1,2,4,4,1,4,1,4,2,4,4,3,4,4,3,1,1
11/25/2025 17:19:00,user152@test.com,3,4,1,3,2,3,2,1,4,4,2,4,4,3,3,4,2,1,3,4,2,1
07/04/2025 04:39:00,user153@test.com,3,5,2,2,1,2,4,4,3,3,1,3,3,2,3,2,4,3,3,4,1,4
01/16/2026 07:18:00,user154@test.com,2,4,2,2,2,3,2,4,1,3,2,4,3,4,3,4,2,2,1,3,1,3
06/12/2025 14:57:00,user155@test.com,3,8,2,2,4,3,1,1,2,1,3,2,3,4,2,3,2,1,2,2,2,4
04/10/2025 10:15:00,user156@test.com,1,7,2,3,4,4,2,2,3,1,2,1,2,4,1,1,1,3,3,4,1,2
11/20/2025 20:29:00,user157@test.com,1,8,2,1,2,3,1,3,3,2,4,4,3,2,1,1,1,1,2,1,4,2
03/18/2025 11:16:00,user158@test.com,3,5,1,1,3,4,4,2,3,1,4,1,1,4,2,2,3,3,2,4,1,4
05/14/2025 14:08:00,user159@test.com,2,2,2,2,4,2,4,1,3,4,4,2,2,2,2,4,2,4,2,2,1,1
11/03/2025 17:21:00,user160@test.com,2,6,2,4,4,4,3,2,2,4,3,1,3,3,2,1,3,1,4,4,2,3
10/24/2025 20:16:00,user161@test.com,2,7,1,2,4,4,2,3,2,4,4,2,2,1,1,4,1,4,1,4,2,4
12/21/2025 23:47:00,user162@test.com,2,6,1,4,4,4,1,3,4,2,2,2,2,3,1,4,4,1,2,2,4,1
02/15/2025 14:51:00,user163@test.com,2,8,1,4,1,1,1,4,1,2,3,3,2,1,1,2,4,1,1,2,3,2
05/09/2025 01:18:00,user164@test.com,2,1,2,3,2,4,1,2,2,1,1,4,1,1,3,4,1,2,2,4,2,2
12/24/2025 06:08:00,user165@test.com,3,2,2,4,1,4,1,4,1,1,2,2,3,2,4,3,3,1,1,4,1,1
05/03/2025 08:11:00,user166@test.com,1,3,1,2,1,3,1,3,4,3,3,1,1,2,3,2,4,1,2,3,3,3
10/12/2025 12:06:00,user167@test.com,3,4,2,2,2,1,2,4,4,1,2,4,1,3,4,3,4,1,1,2,1,3
08/15/2025 13:00:00,user168@test.com,2,3,2,1,2,1,2,3,4,1,1,3,3,3,4,2,4,3,3,2,3,2
12/14/2025 18:53:00,user169@test.com,3,7,1,3,4,4,3,4,1,4,1,3,1,3,1,1,2,4,1,1,3,1
01/04/2026 05:46:00,user170@test.com,1,1,2,1,2,3,2,4,4,2,3,2,4,1,1,1,1,2,2,1,2,4
06/18/2025 15:46:00,user171@test.com,1,3,1,4,4,1,3,4,2,3,3,4,3,2,2,1,2,2,2,2,4,4
05/15/2025 09:32:00,user172@test.com,3,8,2,1,2,2,4,3,4,2,4,4,3,1,1,3,3,4,4,1,1,2
07/19/2025 19:19:00,user173@test.com,2,7,2,2,3,1,1,2,3,3,2,1,1,1,3,1,2,4,1,1,3,2
12/10/2025 10:30:00,user174@test.com,1,5,1,2,2,3,2,1,4,3,2,3,3,4,1,1,3,4,2,2,2,3
07/06/2025 22:24:00,user175@test.com,2,8,2,3,4,2,3,2,1,1,4,3,4,1,1,4,1,3,1,1,1,4
02/11/2025 14:55:00,user176@test.com,1,4,1,4,2,4,2,2,3,1,2,1,3,4,1,2,3,4,3,1,1,4
05/17/2025 04:56:00,user177@test.com,3,8,2,2,3,4,1,4,4,2,3,1,4,3,3,3,4,4,4,3,2,4
04/10/2025 15:50:00,user178@test.com,2,6,1,3,1,4,2,1,1,2,1,4,3,2,4,2,4,3,1,3,1,4
11/01/2025 06:51:00,user179@test.com,1,5,2,2,3,1,2,1,3,4,1,3,4,3,4,4,1,3,4,3,1,2
03/11/2025 18:46:00,user180@test.com,3,2,2,1,2,2,1,2,3,3,4,1,2,4,2,4,3,3,2,4,3,2
11/27/2025 04:46:00,user181@test.com,3,4,2,3,1,3,1,2,3,4,1,2,1,3,4,2,3,4,2,2,1,3
09/05/2025 16:06:00,user182@test.com,3,2,2,4,1,1,1,2,4,1,2,3,1,1,2,2,3,4,4,2,4,2
08/02/2025 02:39:00,user183@test.com,3,2,2,3,3,3,2,3,4,1,4,2,4,2,2,1,3,2,3,1,4,4
12/24/2025 17:05:00,user184@test.com,3,6,2,2,2,2,4,4,4,3,4,3,2,2,2,3,3,2,4,4,1,4
10/17/2025 05:46:00,user185@test.com,1,8,2,2,3,3,4,3,1,4,1,2,2,4,2,3,2,1,1,3,2,1
05/17/2025 06:47:00,user186@test.com,3,5,2,3,1,2,1,1,1,4,2,2,3,1,3,2,1,3,4,2,4,1
04/11/2025 08:37:00,user187@test.com,1,4,2,1,2,1,2,2,4,4,3,3,2,4,1,4,4,3,2,4,3,1
05/06/2025 11:34:00,user188@test.com,2,5,2,2,1,2,1,1,1,4,2,4,3,1,1,4,2,1,1,3,3,4
08/02/2025 04:06:00,user189@test.com,2,4,1,4,4,4,1,2,1,3,3,4,2,3,3,4,1,4,3,1,4,3
11/09/2025 12:12:00,user190@test.com,1,5,1,4,2,3,1,2,1,4,3,1,4,3,1,1,2,4,3,3,2,3
02/24/2025 15:36:00,user191@test.com,1,5,1,4,1,1,3,1,2,4,1,1,2,4,2,3,2,3,3,4,1,3
09/07/2025 02:03:00,user192@test.com,3,1,1,4,2,3,2,4,2,2,3,3,2,2,3,1,3,3,1,3,1,1
05/03/2025 01:08:00,user193@test.com,3,5,2,4,3,1,2,4,4,3,3,4,1,1,3,2,1,3,4,1,4,3
07/21/2025 09:23:00,user194@test.com,2,6,1,4,2,3,2,4,2,2,2,1,3,1,1,3,2,1,1,3,4,1
10/15/2025 00:57:00,user195@test.com,3,1,1,3,4,1,2,2,4,2,3,2,4,3,4,2,4,2,3,1,1,4
11/12/2025 01:35:00,user196@test.com,1,8,1,2,3,2,3,2,3,3,1,2,1,1,1,1,3,1,1,2,3,2
07/24/2025 00:09:00,user197@test.com,1,5,2,1,2,2,3,3,3,4,4,1,1,3,1,3,4,4,2,4,2,4
03/03/2025 02:19:00,user198@test.com,2,5,2,3,2,4,3,4,3,3,3,1,3,2,2,4,3,4,2,3,1,4
10/30/2025 23:47:00,user199@test.com,1,8,1,1,4,2,1,1,1,2,4,1,3,4,3,3,2,3,4,3,2,2
11/30/2025 05:26:00,user200@test.com,2,8,2,4,4,1,4,2,3,3,4,2,4,1,3,3,4,2,2,3,3,4
05/17/2025 06:56:00,user201@test.com,3,3,2,3,2,4,2,3,3,4,2,1,2,4,1,1,3,2,3,3,2,3
03/09/2025 12:37:00,user202@test.com,3,4,2,2,3,2,2,2,1,1,1,1,2,2,1,3,2,4,1,2,4,2
06/09/2025 22:52:00,user203@test.com,3,3,2,4,3,1,3,1,1,2,1,1,3,2,2,4,4,2,3,4,2,4
02/17/2025 08:18:00,user204@test.com,3,3,2,1,1,1,3,2,1,2,3,3,3,3,4,2,2,2,2,1,4,3
05/05/2025 03:41:00,user205@test.com,2,4,2,1,2,3,2,2,1,2,1,3,1,2,1,1,4,2,4,2,2,2
12/13/2025 15:44:00,user206@test.com,2,4,1,2,1,1,2,4,2,4,1,1,1,1,4,2,2,2,1,2,4,4
12/27/2025 11:37:00,user207@test.com,2,6,1,2,3,1,1,1,1,2,2,1,4,2,1,2,1,1,4,2,2,1
08/03/2025 09:55:00,user208@test.com,1,1,1,4,1,3,4,4,4,1,4,4,2,4,3,3,2,2,3,3,2,3
